Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5mjYQaktjmjcMKcUIcqz4s,"Strangers","Strangers","Kenya Grace",2023-09-01,172964,76,false,,1970-01-01T00:00:00Z,"","Warner Records/Major Recordings",0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
spotify:track:0YYvd9mj8va83hI7iUAWSW,"sowas von da (hellwach)","sowas von da (hellwach)","Casper",2023-11-09,150384,28,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,deutscher indie,deutscher pop,deutscher indie pop","EKLAT Tonträger/Warner Music Central Europe",0.708,0.447,6,-9.9,0,0.072,0.361,0,0.168,0.187,125.903,4
spotify:track:5FVd6KXrgO9B3JPmC8OPst,"Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,88,false,,1970-01-01T00:00:00Z,"indie,garage rock","Domino Recording Co",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
spotify:track:4VqPOruhp5EdPBeR92t6lQ,"Uprising","The Resistance","Muse",2009-09-10,304840,78,false,,1970-01-01T00:00:00Z,"alternative rock,rock","Warner Records",0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4
spotify:track:1c39AwcrkN9srI7Az5662I,"NIGHT RIDER","SMITHEREENS","Joji",2022-11-04,127986,1,true,,1970-01-01T00:00:00Z,"","88rising Music/Warner Records",0.768,0.754,8,-6.713,1,0.141,0.617,0.919,0.11,0.0388,85.016,4
spotify:track:1tTV7mRV9uB2Nr9VcwkuFX,"Greek Tragedy","Glitterbug","The Wombats",2015-01-13,209557,60,false,,1970-01-01T00:00:00Z,"indie","14th Floor Records",0.515,0.869,11,-4.732,1,0.0672,0.00257,0.00000201,0.21,0.452,93.24,4
spotify:track:4xmg82NG7pGPp0UQBJpwHr,"i don't dance","if they don't love these songs they won't love me","I Hate Myself Because",2021-03-09,85600,47,false,,1970-01-01T00:00:00Z,"","I Hate Myself Because (Maksym Semeniuk)",0.631,0.793,1,-4.939,1,0.077,0.755,0.687,0.249,0.568,127.885,4
spotify:track:2MNONf35nhHpcv7gtZBVs3,"Männer lol","Männer lol","futurebae",2022-03-08,104347,39,true,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop","Virgin Music Label And Artist Services",0.861,0.579,8,-10.966,0,0.562,0.26,0,0.0969,0.671,160.85,4
spotify:track:1bsht2mucwMjJd3ESgaRro,"Stay","Happiness","Hurts",2010-04-25,235613,5,false,,1970-01-01T00:00:00Z,"","RCA Records Label",0.454,0.729,11,-7.433,1,0.0479,0.0187,0.000182,0.29,0.272,156.065,4
spotify:track:6Wm3JfOoyId5zdpmnWYdcE,"other side","other side","badly",2021-04-30,148738,0,false,,1970-01-01T00:00:00Z,"","RUN",0.703,0.519,2,-9.62,1,0.245,0.104,0.0174,0.341,0.329,144.06,4
spotify:track:4wGSg2Qqpt2sGCWuAZj6EN,"Enjoy the Silence","Violator | The 12"" Singles","Depeche Mode;Daniel Miller;Phil Legg",2020-07-17,257630,1,false,,1970-01-01T00:00:00Z,"new wave,synthpop,darkwave,experimental,ragtime","Rhino/Warner Records",0.626,0.667,0,-11.817,0,0.0283,0.209,0.000257,0.0779,0.83,112.776,4
spotify:track:4HyJ1VGNu3IszMV0sTsqKP,"Allein Allein","The Colour Of Snow","Polarkreis 18",2008-01-01,240253,62,false,,1970-01-01T00:00:00Z,"deutscher pop","Vertigo Berlin",0.463,0.816,7,-4.454,0,0.044,0.000428,0.00643,0.616,0.101,132.028,4
spotify:track:197lWjWh0y232Ye131s1kO,"teufel trägt prada","teufel trägt prada","Tiavo;Edo Saiya",2022-06-17,178285,30,true,,1970-01-01T00:00:00Z,"neue deutsche welle,deutscher indie,deutscher hip-hop,deutscher indie pop","Sony Music/Modern Angst",0.536,0.938,7,-5.681,1,0.135,0.0222,0.0000482,0.326,0.565,175.062,4
spotify:track:5bgwqaRSS3M8WHWruHgSL5,"8TEEN","American Teen","Khalid",2017-04-27,228593,71,false,,1970-01-01T00:00:00Z,"","Right Hand Music Group, LLC/RCA Records",0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,4
spotify:track:0qZXLvlsM5ELq3WfZXgnCi,"Why Can't We Be Friends?","Tales From The Backseat","The Academic",2018-01-12,203599,52,false,,1970-01-01T00:00:00Z,"","Capitol",0.571,0.903,9,-4.098,0,0.0298,0.000387,0.00000187,0.335,0.722,129.996,4
