Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6rTp6wkoBHQa9CKEjRjqoj,"RAVEVENGE","Rift of the NecroDancer OST","Alex Moukala;Aram Zero",2025-02-05,202303,28,false,,1970-01-01T00:00:00Z,"","Music Label",0.534,0.942,6,-6.183,1,0.116,0.0000131,0.802,0.138,0.472,130.014,4
spotify:track:02sy7FAs8dkDNYsHp4Ul3f,"Soda Pop","KPop Demon Hunters (Soundtrack from the Netflix Film)","Saja Boys;Andrew Choi;Neckwav;Danny Chung;KEVIN WOO;samUIL Lee;KPop Demon Hunters Cast",2025-06-20,150686,92,false,,1970-01-01T00:00:00Z,"k-pop","K-Pop Demon Hunters",0.841,0.852,0,-3.591,1,0.0486,0.0816,0,0.0576,0.758,125.997,4
spotify:track:4clC5Zai3vi9k1iaKZXVIb,"Rift Within","Rift of the NecroDancer OST","Josie Brechner",2025-02-05,197037,24,false,,1970-01-01T00:00:00Z,"","Music Label",0.506,0.938,7,-7.55,1,0.0558,0.000141,0.862,0.748,0.372,162.042,4
spotify:track:3gCzwMYk7Wcwxko6yUbmWV,"Visages - Aria pour un Masque de Colère","Clair Obscur: Expedition 33 (Original Soundtrack)","Lorien Testard;Alice Duport-Percier",2025-04-24,136000,47,false,,1970-01-01T00:00:00Z,"soundtrack","Laced Records",0.257,0.291,7,-11.691,1,0.0375,0.811,0,0.106,0.0799,122.795,4
spotify:track:6Q3lFQgpvhA9VApFKLFZtZ,"Strategy","KPop Demon Hunters (Soundtrack from the Netflix Film)","TWICE",2025-06-20,168645,83,false,,1970-01-01T00:00:00Z,"k-pop","K-Pop Demon Hunters",0.773,0.668,2,-3.96,1,0.06,0.216,0,0.314,0.628,110.006,4
spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,"Golden","KPop Demon Hunters (Soundtrack from the Netflix Film)","HUNTR/X;EJAE;AUDREY NUNA;REI AMI;KPop Demon Hunters Cast",2025-06-20,194607,99,false,,1970-01-01T00:00:00Z,"k-pop","K-Pop Demon Hunters",0.651,0.686,4,-4.371,0,0.0616,0.0966,0,0.185,0.104,122.715,3
spotify:track:2ovLRfotBro4W3pRaEha8I,"Rain","Twilight","bôa",2001-03-21,236266,56,false,,1970-01-01T00:00:00Z,"","Nettwerk Music Group",0.593,0.747,9,-8.156,1,0.0345,0.302,0.0000198,0.185,0.318,97.071,4
spotify:track:3hbpgQiKWkTvhhpahG75Fs,"Last Dive","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,142004,52,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.254,0.441,7,-13.311,0,0.0329,0.56,0.858,0.212,0.0688,60.246,3
spotify:track:3cN4Ky98jDLK31ZX0U0Bz2,"Phantom","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,95564,55,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.458,0.438,7,-9.781,1,0.0293,0.0917,0.0561,0.221,0.327,112.115,4
spotify:track:0SIs8JBctcihX2L1nbXZfU,"The Mist","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,94526,52,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.197,0.0212,7,-15.989,0,0.0341,0.97,0.956,0.147,0.144,88.017,4
spotify:track:6hmZ248GX0XYYSknmjhZDt,"Eldritch House","Rift of the NecroDancer OST","Alex Moukala",2025-02-05,190540,26,false,,1970-01-01T00:00:00Z,"","Music Label",0.699,0.704,2,-7.978,1,0.0478,0.000102,0.783,0.206,0.491,117.988,4
spotify:track:2K3igPFEGJVLxBhjW3Y6qZ,"Lace","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,165584,56,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.646,0.477,7,-9.551,0,0.0338,0.661,0.811,0.0959,0.63,152.996,5
spotify:track:3NITkyaPfuZTQko7HfNnMY,"Lumière - The Departure","Clair Obscur: Expedition 33 (Original Soundtrack)","Lorien Testard;Alice Duport-Percier",2025-04-24,244000,53,false,,1970-01-01T00:00:00Z,"soundtrack","Laced Records",0.34,0.272,7,-12.74,0,0.0322,0.785,0.0168,0.0742,0.208,146.038,4
spotify:track:7uJ4QQ0wzivSumAmHl0Xju,"Nyleth","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,163268,51,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.226,0.285,0,-12.07,0,0.03,0.763,0.931,0.105,0.0741,84.836,4
spotify:track:0h2G0Edb37HZtUuQcLWgJA,"Red Maiden","Hollow Knight: Silksong (Original Soundtrack)","Christopher Larkin",2025-09-05,107433,51,false,,1970-01-01T00:00:00Z,"soundtrack","Christopher Larkin",0.698,0.554,0,-8.988,1,0.0388,0.665,0.956,0.107,0.708,139.986,3
spotify:track:1nYshT5D1OjcISaT7ogdJf,"Summer Nights","HOME","SIAMES;Barbie Williams",2020-03-12,215550,51,false,,1970-01-01T00:00:00Z,"","SIAMÉS",0.613,0.798,9,-4.741,0,0.0315,0.000643,0.00309,0.219,0.39,100.01,4
