Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4vyphwNDVPNDoI7iEbqdhk,"Abschied","Zerfall","Kind Kaputt",2019-03-22,191727,18,false,,1970-01-01T00:00:00Z,"deutscher indie,post-hardcore","Uncle M Music",0.53,0.65,4,-11.517,0,0.0413,0.00713,0.00166,0.149,0.288,125.14,4
spotify:track:5NRtdsFFlmyE8qDMgS08PE,"Running Out Of Time","This Is Why","Paramore",2023-02-10,192440,58,false,,1970-01-01T00:00:00Z,"pop punk,emo","Atlantic Records",0.736,0.571,2,-7.522,1,0.0376,0.049,0.00398,0.067,0.557,127.021,4
spotify:track:3UMKYg0JuiVlB1C5SwloiL,"Super Sonic Aurorally","last aurorally","Ling tosite sigure",2023-04-12,220066,29,false,,1970-01-01T00:00:00Z,"math rock,anime","Sony Music Labels Inc.",0.39,0.96,0,-2.361,1,0.117,0.0000205,0.000919,0.0956,0.206,82.958,4
spotify:track:45muK7tcmKiirVDpY4weHE,"Limerent","Holon: Anamnesis","The Hirsch Effekt",2012-08-31,263974,7,false,,1970-01-01T00:00:00Z,"mathcore,progressive metal,djent","Long Branch Records",0.575,0.918,9,-4.801,1,0.0686,0.000381,0.466,0.323,0.154,105.013,4
spotify:track:0lQ4q77hZUbF00VO6knXvJ,"Gut gemeint","Morgen ist auch noch kein Tag","Kind Kaputt",2022-10-21,176783,19,false,,1970-01-01T00:00:00Z,"deutscher indie,post-hardcore","Uncle M Music",0.538,0.956,7,-4.337,1,0.046,0.000545,0,0.206,0.527,104.929,4
spotify:track:59RjIhWIpthNpwrlChUvXm,"The News","This Is Why","Paramore",2023-02-10,187696,55,false,,1970-01-01T00:00:00Z,"pop punk,emo","Atlantic Records",0.559,0.94,4,-5.065,0,0.105,0.000259,0.0000231,0.424,0.743,157.899,4
spotify:track:0FLvllAtJg4ut2u0OiEg4m,"Who What Who What","Who What Who What","Ling tosite sigure",2015-01-14,222000,40,false,,1970-01-01T00:00:00Z,"math rock,anime","Sony Music Labels Inc.",0.42,0.967,0,-2.057,0,0.101,0.000135,0.00000116,0.342,0.361,150.069,4
spotify:track:4S2CZucQAIH9TwTpHvX3hu,"Midnight Pretenders - 2022 restored version","浮遊空間 (+1; 2022 restored version)","Tomoko Aran",1983-05-28,343722,44,false,,1970-01-01T00:00:00Z,"city pop","WM Japan",0.729,0.583,0,-6.827,0,0.0259,0.123,0,0.101,0.474,93.111,4
spotify:track:2rvyXA6GW244J9WKmhUIX8,"Leichter","Leichter","Kind Kaputt",2020-04-23,229113,20,false,,1970-01-01T00:00:00Z,"deutscher indie,post-hardcore","Uncle M Music",0.455,0.647,7,-10.892,1,0.0388,0.00295,0,0.342,0.292,77.412,3
spotify:track:3jUTjCISntIUFL8jnAjzgc,"Fallen Leaves","Billy Talent II","Billy Talent",2006-06-23,199200,67,false,,1970-01-01T00:00:00Z,"punk","Atlantic Records",0.71,0.811,3,-4.079,1,0.0431,0.00105,0.00000208,0.0677,0.914,123.048,4
spotify:track:43iYHMBNh5fgzMe3JCT6iG,"Dispense with Sentiment","Lobes","We Are Scientists",2023-01-20,210000,0,false,,1970-01-01T00:00:00Z,"","100% Records",0.614,0.858,5,-4.582,1,0.0491,0.00703,0.00000425,0.29,0.499,103.047,4
spotify:track:1LuHSkkfYqNQ9REmVSG5qN,"Miki","DEVILMAN crybaby (Original Soundtrack)","kensuke ushio",2018-01-10,112426,30,false,,1970-01-01T00:00:00Z,"anime","Aniplex Inc.",0.587,0.355,2,-16.336,1,0.0389,0.886,0.903,0.11,0.75,160.035,3
spotify:track:0M2SX26YicKMOAxqtWGPUh,"Thick Skull","This Is Why","Paramore",2023-02-10,232998,56,false,,1970-01-01T00:00:00Z,"pop punk,emo","Atlantic Records",0.457,0.397,1,-9.051,0,0.0351,0.274,0.003,0.118,0.155,145.444,4
spotify:track:6JhUq57XpJeNMxboI4Ne3S,"Gold Guns Girls","Fantasies","Metric",2009-05-02,245280,62,false,,1970-01-01T00:00:00Z,"","MMI / Crystal Math Music",0.494,0.963,9,-5.394,0,0.057,0.000949,0.0494,0.0932,0.833,179.963,4
spotify:track:58U3KUbCdpTEoZtGNnQBOa,"Wake The Dead","Wake The Dead","Comeback Kid",2005-02-22,197226,50,false,,1970-01-01T00:00:00Z,"hardcore,melodic hardcore,hardcore punk,metalcore","Victory Records",0.442,0.957,1,-4.025,1,0.0482,0.000232,0.0000187,0.151,0.35,107.472,4
spotify:track:1Z62ioKpMBkjzzTA7SeAAm,"Buddy, Ryo","DEVILMAN crybaby (Original Soundtrack)","kensuke ushio",2018-01-10,210893,39,false,,1970-01-01T00:00:00Z,"anime","Aniplex Inc.",0.599,0.813,0,-7.585,1,0.0364,0.0000526,0.829,0.109,0.31,119.971,4
spotify:track:7b4iOHMngSAFhgN120hbWB,"A Kiss","Girlfriend","THE DRIVER ERA",2021-10-15,271854,57,true,,1970-01-01T00:00:00Z,"","BMG Rights Management (US) LLC",0.697,0.923,6,-4.646,1,0.272,0.208,0.000736,0.158,0.635,169.999,4
spotify:track:5QyvmZYiOuK0saTv6J77Yg,"Miami Disco","Sexualizer EP","Perturbator",2013-06-01,271046,47,false,,1970-01-01T00:00:00Z,"synthwave,darkwave,vaporwave","Blood Music",0.611,0.942,5,-3.311,0,0.101,0.063,0.0557,0.11,0.94,120.004,4
spotify:track:0zoGVO4bQXG8U6ChKwNgeg,"4:00A.M.","MIGNONNE (Mastered by Bernie Grundman)","Taeko Onuki",1978-09-21,336960,68,false,,1970-01-01T00:00:00Z,"city pop,shibuya-kei,j-pop","Sony Music Direct (Japan) Inc.",0.631,0.644,10,-10.81,0,0.0348,0.341,0.000411,0.0877,0.861,103.376,4
spotify:track:7tCHpjktA50ihtkLz6bAnn,"Ain't No Rest For The Wicked - Original Version","Cage The Elephant","Cage The Elephant",2008-01-01,175493,66,false,,1970-01-01T00:00:00Z,"","Relentless/Virgin",0.635,0.914,0,-5.631,1,0.111,0.0597,0,0.601,0.922,156.014,4
